Record.Num	Patch.Num	UniquePatch.Num	Patch.CT	Transect	Month	Day 	Year	Time	Heading	Visibility_ft	Observer	Species.Ident 	T1.10_15	T1.15_20	T1.20_25	T1.25_30	T1.30	T1_Unknown	T2.0_5	T2.5_10	T2.10_15	T2.15_20	T2.20_25	T2.25_30	T2.30	T2.Unknown	Notes
4247	8	18	FloridaKeys	1	7	25	16	1145	90	NA	Bart	Harlequin  Bass (Serranusti grinus)															
4248	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Serranids															
4249	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Nassau Grouper (E. striatus)															
4250	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Graysby (C. cruentatus)															
4251	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Red Hind (E. guttatus)															
4252	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Rock Hind (E. adscensionis)															
4253	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Coney (C. fulvus)															
4254	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Hamlets (Hypoplectrus spp)															
4255	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Silvery															
4256	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Bar Jack (C. ruber)															
4257	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Horse-eyed jacks (C. latus)															
4258	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Crevalle jack (C. hippos)															
4259	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Permit (Trachinotus falcatus)															
4260	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Houndfish (Tylosurus crocodilus)															
4261	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Barracuda (Sphyraena barracuda)															
4262	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Mullets (Mugil spp.)															
4263	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Chubs (Kyposus spp.)															
4264	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Porgy (Calamus spp.)															
4265	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Porkfish	2							2							
4266	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Surgeonfish							1	1							
4267	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Ocean surgeonfish (A. bahanius)															
4268	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Doctorfish (A. chirurgus)															
4269	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Blue tang (A. coeruleus)															
4270	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Sandtile Fish 															
4271	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Squirrelfish (Holocentrus spp.)															
4272	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Lionfish (Pterois volitans)															
4273	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Snappers															
4274	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Mutton snapper (Lutjanus analis)															
4275	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Gray snapper (L. griseus)															
4276	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Dog snapper (L. jocu)															
4277	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Schoolmaster (L. apodus)	3							8							
4278	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Yellowtail snapper (O.chrysurus)															
4279	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	"Puffers, Triggers, Filefish"															
4280	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Sharpnose puffer															
4281	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	 (C. rostrata)															
4282	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Balloon (D. holocanthus)															
4283	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Porcupine (D. hystrix)															
4284	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Queen trigger (Balistes vetula)															
4285	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Gray trigger (B. capriscus)															
4286	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Black durgon (Melicthys niger)															
4287	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Orangepotted file (C. pullus)															
4288	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Whitespotted file(C. macrocerus)															
4289	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Filefish											1	1			
4290	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Butterflyfish															
4291	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Longsnout BFF (C. aculeatus)															
4292	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Foureyebff (C. capistratus)															
4293	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Spotfinbff(C. ocellatus)															
4294	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Bandedbff (C. striatus)															
4295	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Reef bff(C. sedentarius)															
4296	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Parrotfish															
4297	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Stoplight Ter ((Sp. viride) Int.)															
4298	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Princess Ter.									1						
4299	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Striped Ter.															
4300	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	RedbandTer.															
4301	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	RedtailTer.															
4302	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Yellowtail Ter.															
4303	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Green-blotch Ter.															
4304	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Rainbow	3	3	2						3	1					
4305	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Damselfishes &Chromis							3								
4306	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Sergeant major (A. saxatilis)															
4307	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Blue chromis															
4308	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Brown chromis (C. multilineata)															
4309	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Yellowtail damsel (M. chrusurus)															
4310	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Beaugregory															
4311	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Bicolor damsel															
4312	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Threespot damsel															
4313	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Dusky damsel							3								
4314	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Cocoa Damsel 															
4315	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Angelfishes															
4316	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Grey (P. arcuatus)	1	2							2	1					
4317	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	French															
4318	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Hawkfish (A. pinos)															
4319	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Trumpetfish (A. maculates)															
4320	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Wrasses												1			
4321	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Hogfish (L. maximus)															
4322	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Spanish hogfish (B. rufus)															
4323	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Puddingwife (H. radiatus)															
4324	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Creole wrasse (C. parrai)															
4325	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Yellowhead (H. garnoti)															
4326	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Slipperydick (H. bivittatus)															
4327	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Bluehead (T. bifasciatum)															
4328	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Clown wrasse (H. maculipinna)															
4329	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Goatfishes															
4330	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Yellow (M. martinicus)															
4331	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Spotted (P. maculatus)															
4332	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Grunts															
4333	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Bluestriped (Haemulon sciurus)															
4334	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Spanish (H. macrostomum)															
4335	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Striped (H. striatum)															
4336	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	White (H. plumieri)	2							1							
4337	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Caesar (H. carbonarium)															
4338	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Cottonwick (H. melanurum)															
4339	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	French (H. flavolineatum)								16							
4340	8	18	FloridaKeys	2	7	25	16	1315	180	NA	Bart	Harlequin  Bass (Serranusti grinus)															
4341	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Serranids															
4342	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Nassau Grouper (E. striatus)															
4343	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Graysby (C. cruentatus)															
4344	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Red Hind (E. guttatus)															
4345	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Rock Hind (E. adscensionis)															
4346	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Coney (C. fulvus)															
4347	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Hamlets (Hypoplectrus spp)															
4348	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Silvery															
4349	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Bar Jack (C. ruber)															
4350	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Horse-eyed jacks (C. latus)															
4351	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Crevalle jack (C. hippos)															
4352	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Permit (Trachinotus falcatus)															
4353	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Houndfish (Tylosurus crocodilus)															
4354	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Barracuda (Sphyraena barracuda)															
4355	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Mullets (Mugil spp.)															
4356	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Chubs (Kyposus spp.)		1								1					
4357	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Porgy (Calamus spp.)															
4358	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Porkfish								3							
4359	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Surgeonfish	6							7	1						
4360	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Ocean surgeonfish (A. bahanius)															
4361	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Doctorfish (A. chirurgus)															
4362	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Blue tang (A. coeruleus)															
4363	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Sandtile Fish 															
4364	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Squirrelfish (Holocentrus spp.)															
4365	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Lionfish (Pterois volitans)															
4366	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Snappers															
4367	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Mutton snapper (Lutjanus analis)															
4368	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Gray snapper (L. griseus)															
4369	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Dog snapper (L. jocu)															
4370	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Schoolmaster (L. apodus)	3							3	1						
4371	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Yellowtail snapper (O.chrysurus)															
4372	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	"Puffers, Triggers, Filefish"															
4373	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Sharpnose puffer															
4374	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	 (C. rostrata)															
4375	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Balloon (D. holocanthus)															
4376	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Porcupine (D. hystrix)															
4377	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Queen trigger (Balistes vetula)															
4378	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Gray trigger (B. capriscus)															
4379	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Black durgon (Melicthys niger)															
4380	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Orangepotted file (C. pullus)															
4381	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Whitespotted file(C. macrocerus)															
4382	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Filefish											1				
4383	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Butterflyfish															
4384	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Longsnout BFF (C. aculeatus)															
4385	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Foureyebff (C. capistratus)															
4386	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Spotfinbff(C. ocellatus)															
4387	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Bandedbff (C. striatus)															
4388	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Reef bff(C. sedentarius)															
4389	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Parrotfish															
4390	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Stoplight Ter ((Sp. viride) Int.)															
4391	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Princess Ter.	1	1													
4392	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Striped Ter.															
4393	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	RedbandTer.															
4394	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	RedtailTer.															
4395	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Yellowtail Ter.															
4396	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Green-blotch Ter.															
4397	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Rainbow	4	3	1	2							1				
4398	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Damselfishes &Chromis							5								
4399	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Sergeant major (A. saxatilis)															
4400	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Blue chromis															
4401	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Brown chromis (C. multilineata)															
4402	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Yellowtail damsel (M. chrusurus)															
4403	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Beaugregory															
4404	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Bicolor damsel															
4405	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Threespot damsel															
4406	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Dusky damsel							2								
4407	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Cocoa Damsel 															
4408	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Angelfishes															
4409	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Grey (P. arcuatus)	1	2													
4410	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	French															
4411	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Hawkfish (A. pinos)															
4412	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Trumpetfish (A. maculates)															
4413	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Wrasses							17								
4414	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Hogfish (L. maximus)									1						
4415	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Spanish hogfish (B. rufus)															
4416	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Puddingwife (H. radiatus)															
4417	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Creole wrasse (C. parrai)															
4418	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Yellowhead (H. garnoti)															
4419	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Slipperydick (H. bivittatus)															
4420	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Bluehead (T. bifasciatum)							1								
4421	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Clown wrasse (H. maculipinna)															
4422	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Goatfishes															
4423	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Yellow (M. martinicus)															
4424	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Spotted (P. maculatus)															
4425	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Grunts															
4426	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Bluestriped (Haemulon sciurus)															
4427	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Spanish (H. macrostomum)															
4428	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Striped (H. striatum)															
4429	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	White (H. plumieri)	3								2						
4430	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Caesar (H. carbonarium)															
4431	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Cottonwick (H. melanurum)															
4432	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	French (H. flavolineatum)															
4433	8	18	FloridaKeys	3	7	25	16	1500	240	NA	Bart	Harlequin  Bass (Serranusti grinus)															
4434	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Serranids															
4435	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Nassau Grouper (E. striatus)															
4436	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Graysby (C. cruentatus)															
4437	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Red Hind (E. guttatus)															
4438	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Rock Hind (E. adscensionis)															
4439	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Coney (C. fulvus)															
4440	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Hamlets (Hypoplectrus spp)															
4441	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Silvery															
4442	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Bar Jack (C. ruber)															
4443	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Horse-eyed jacks (C. latus)															
4444	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Crevalle jack (C. hippos)															
4445	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Permit (Trachinotus falcatus)															
4446	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Houndfish (Tylosurus crocodilus)															
4447	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Barracuda (Sphyraena barracuda)															
4448	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Mullets (Mugil spp.)															
4449	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Chubs (Kyposus spp.)															
4450	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Porgy (Calamus spp.)	2														
4451	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Porkfish	12							2							
4452	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Surgeonfish								1							
4453	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Ocean surgeonfish (A. bahanius)															
4454	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Doctorfish (A. chirurgus)															
4455	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Blue tang (A. coeruleus)															
4456	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Sandtile Fish 															
4457	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Squirrelfish (Holocentrus spp.)															
4458	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Lionfish (Pterois volitans)															
4459	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Snappers															
4460	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Mutton snapper (Lutjanus analis)															
4461	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Gray snapper (L. griseus)															
4462	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Dog snapper (L. jocu)															
4463	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Schoolmaster (L. apodus)															
4464	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Yellowtail snapper (O.chrysurus)															
4465	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	"Puffers, Triggers, Filefish"															
4466	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Sharpnose puffer															
4467	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	 (C. rostrata)															
4468	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Balloon (D. holocanthus)															
4469	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Porcupine (D. hystrix)															
4470	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Queen trigger (Balistes vetula)															
4471	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Gray trigger (B. capriscus)															
4472	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Black durgon (Melicthys niger)															
4473	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Orangepotted file (C. pullus)															
4474	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Whitespotted file(C. macrocerus)															
4475	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Butterflyfish															
4476	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Longsnout BFF (C. aculeatus)															
4477	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Foureyebff (C. capistratus)															
4478	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Spotfinbff(C. ocellatus)															
4479	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Bandedbff (C. striatus)															
4480	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Reef bff(C. sedentarius)															
4481	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Parrotfish															
4482	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Stoplight Ter ((Sp. viride) Int.)															
4483	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Princess Ter.															
4484	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Striped Ter.															
4485	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	RedbandTer.															
4486	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	RedtailTer.															
4487	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Yellowtail Ter.															
4488	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Green-blotch Ter.															
4489	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Rainbow	3		4						1						
4490	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Juvenille							42								
4491	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Damselfishes &Chromis							4								
4492	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Sergeant major (A. saxatilis)															
4493	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Blue chromis															
4494	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Brown chromis (C. multilineata)															
4495	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Yellowtail damsel (M. chrusurus)															
4496	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Beaugregory															
4497	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Bicolor damsel															
4498	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Threespot damsel															
4499	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Dusky damsel															
4500	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Cocoa Damsel 															
4501	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Angelfishes															
4502	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Grey (P. arcuatus)	1									1					
4503	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	French															
4504	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Hawkfish (A. pinos)															
4505	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Trumpetfish (A. maculates)															
4506	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Wrasses															
4507	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Hogfish (L. maximus)	1														
4508	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Spanish hogfish (B. rufus)															
4509	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Puddingwife (H. radiatus)															
4510	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Creole wrasse (C. parrai)															
4511	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Yellowhead (H. garnoti)															
4512	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Slipperydick (H. bivittatus)															
4513	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Bluehead (T. bifasciatum)								1							
4514	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Clown wrasse (H. maculipinna)															
4515	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Goatfishes															
4516	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Yellow (M. martinicus)															
4517	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Spotted (P. maculatus)															
4518	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Grunts															
4519	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Bluestriped (Haemulon sciurus)															
4520	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Spanish (H. macrostomum)															
4521	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Striped (H. striatum)															
4522	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	White (H. plumieri)	1								2						
4523	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Caesar (H. carbonarium)															
4524	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Cottonwick (H. melanurum)															
4525	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	French (H. flavolineatum)								24							
